id,name,type,out_strength,in_strength,betweenness
Sam Orr,Sam Orr,mentioned_only,0,1,0.0
Frederick (Fred) Edmund Emery,Frederick (Fred) Edmund Emery,mentioned_only,0,1,0.0
Richard Trahair,Richard Trahair,mentioned_only,0,1,0.0
Gryphon Books,Gryphon Books,mentioned_only,0,1,0.0
Jim Walker,Jim Walker,mentioned_only,0,1,0.0
Pegasus Books,Pegasus Books,mentioned_only,0,1,0.0
Donald Horne,Donald Horne,mentioned_only,0,2,0.0009473310786701539
Ezra Norton,Ezra Norton,mentioned_only,0,1,0.0
Gordon Bryant,Gordon Bryant,mentioned_only,0,1,0.0
John Kerr,John Kerr,mentioned_only,0,1,0.0
Kep Enderby,Kep Enderby,mentioned_only,0,1,0.0
Richard Victor Hall,Richard Victor Hall,mentioned_only,0,1,0.0
Rosemary Creswell Publications,Rosemary Creswell Publications,mentioned_only,0,1,0.0
Ian Fleming,Ian Fleming,mentioned_only,0,1,0.0
Richard Sorge,Richard Sorge,mentioned_only,0,1,0.0
Sherlock Holmes,Sherlock Holmes,mentioned_only,0,1,0.0
F. W. Eggleston,F. W. Eggleston,mentioned_only,0,1,0.0
Frank Fox,Frank Fox,mentioned_only,0,1,0.0
Frederick M,Frederick M,mentioned_only,0,1,0.0
Robert Muirhead Collins,Robert Muirhead Collins,mentioned_only,0,1,0.0
William Rooke Creswell,William Rooke Creswell,mentioned_only,0,1,0.0
A.B. Paterson,A.B. Paterson,mentioned_only,0,1,0.0
Banjo Paterson,Banjo Paterson,mentioned_only,0,2,0.0
Christina Macpherson,Christina Macpherson,mentioned_only,0,2,0.0
Fred Archer,Fred Archer,mentioned_only,0,1,0.0
Harry Nathan,Harry Nathan,mentioned_only,0,1,0.0
Harry Pearce,Harry Pearce,mentioned_only,0,2,0.0
Lesley Macpherson,Lesley Macpherson,mentioned_only,0,1,0.0
M. Herbert,M. Herbert,mentioned_only,0,1,0.0
Marie Cowan,Marie Cowan,mentioned_only,0,1,0.0
Oscar Mendelsohn ',Oscar Mendelsohn ',mentioned_only,0,1,0.0
Richard David Magoffin,Richard David Magoffin,mentioned_only,0,1,0.0
Samuel Hoffmeister,Samuel Hoffmeister,mentioned_only,0,1,0.0
Thomas Wood,Thomas Wood,mentioned_only,0,1,0.0
Conny Dietzschold Gallery,Conny Dietzschold Gallery,mentioned_only,0,1,0.0
Lismore Regional Gallery,Lismore Regional Gallery,mentioned_only,0,1,0.0
Multiple Box Sydney,Multiple Box Sydney,mentioned_only,0,1,0.0
Queensland Art Gallery,Queensland Art Gallery,mentioned_only,0,1,0.0
Richard Kelly,Richard Kelly,mentioned_only,0,1,0.0
MS Acc05.096,MS Acc05.096,mentioned_only,0,1,0.0
Bendick Murrell,Bendick Murrell,mentioned_only,0,1,0.0
Russell R. Braddon,Russell R. Braddon,mentioned_only,0,1,0.0
Russell Reading,Russell Reading,mentioned_only,0,2,0.001570718698904976
Jan Zwicky,Jan Zwicky,mentioned_only,0,1,0.0
Robert William Geoffrey Gray,Robert William Geoffrey Gray,mentioned_only,0,1,0.0
Kit Denton,Kit Denton,mentioned_only,0,1,0.0
Michael Page,Michael Page,mentioned_only,0,1,0.0
Peter Rabbit,Peter Rabbit,mentioned_only,0,1,0.0
Ghana Raymond,Ghana Raymond,mentioned_only,0,1,0.0
Michael Charlton,Michael Charlton,mentioned_only,0,1,0.0
Robert Alwyn Raymond,Robert Alwyn Raymond,mentioned_only,0,1,0.0
Andrew Garran,Andrew Garran,mentioned_only,0,2,0.0
John Quick,John Quick,mentioned_only,0,1,0.0
Robert Garran,Robert Garran,mentioned_only,0,1,0.0
Robert Randolph,Robert Randolph,mentioned_only,0,1,0.0
S.M. Bruce,S.M. Bruce,mentioned_only,0,1,0.0
Ethel Joyce Roberts,Ethel Joyce Roberts,mentioned_only,0,1,0.0
John Joseph Waldron,John Joseph Waldron,mentioned_only,0,1,0.0
Robin Carfrae Alston,Robin Carfrae Alston,mentioned_only,0,1,0.0
Chris Henning,Chris Henning,mentioned_only,0,1,0.0
Elizabeth Swanson,Elizabeth Swanson,mentioned_only,0,1,0.0
Emma Baulch,Emma Baulch,mentioned_only,0,1,0.0
Lyn Tranter,Lyn Tranter,mentioned_only,0,1,0.0
Milly Colquhoun,Milly Colquhoun,mentioned_only,0,1,0.0
Kenneth Wallace-Crabbe,Kenneth Wallace-Crabbe,mentioned_only,0,1,0.0
Virginia Wallace-Crabbe,Virginia Wallace-Crabbe,mentioned_only,0,1,0.0
Andrew Sibley,Andrew Sibley,mentioned_only,0,2,0.0008185933802654143
J.S. Manifold,J.S. Manifold,mentioned_only,0,1,0.0
Sydney harbour,Sydney harbour,mentioned_only,0,1,0.0
Torres Islanders,Torres Islanders,mentioned_only,0,1,0.0
Archibald Prize,Archibald Prize,mentioned_only,0,1,0.0
Rodney Armour Milgate,Rodney Armour Milgate,mentioned_only,0,1,0.0
Desmond Kale,Desmond Kale,mentioned_only,0,1,0.0
Family Radio,Family Radio,mentioned_only,0,1,0.0
Hugh Roger McDonald,Hugh Roger McDonald,mentioned_only,0,1,0.0
Rough Wallaby,Rough Wallaby,mentioned_only,0,1,0.0
Alex Robertson,Alex Robertson,mentioned_only,0,1,0.0
Andrei Zdravomislov,Andrei Zdravomislov,mentioned_only,0,1,0.0
Anne Whitehead,Anne Whitehead,mentioned_only,0,1,0.0
Bruce Milliss,Bruce Milliss,mentioned_only,0,1,0.0
David Milliss,David Milliss,mentioned_only,0,1,0.0
George Gipps,George Gipps,mentioned_only,0,1,0.0
Jane Franklin,Jane Franklin,mentioned_only,0,1,0.0
Jesse Jane - a,Jesse Jane - a,mentioned_only,0,1,0.0
Len Payne,Len Payne,mentioned_only,0,1,0.0
Lyall Green,Lyall Green,mentioned_only,0,1,0.0
Lyall Munro,Lyall Munro,mentioned_only,0,1,0.0
Maurice Isaacs,Maurice Isaacs,mentioned_only,0,1,0.0
N. McKeller,N. McKeller,mentioned_only,0,1,0.0
Pan Africa,Pan Africa,mentioned_only,0,1,0.0
R. Buchorn,R. Buchorn,mentioned_only,0,1,0.0
Saint Vladimir,Saint Vladimir,mentioned_only,0,1,0.0
Suse Wolf,Suse Wolf,mentioned_only,0,1,0.0
W.J. Broun,W.J. Broun,mentioned_only,0,1,0.0
Waterloo Creek,Waterloo Creek,mentioned_only,0,1,0.0
William Ridley,William Ridley,mentioned_only,0,1,0.0
John Smalley,John Smalley,mentioned_only,0,1,0.0
Camille Desmoulins,Camille Desmoulins,mentioned_only,0,1,0.0
Catherine Veitch,Catherine Veitch,mentioned_only,0,1,0.0
Charlie Power,Charlie Power,mentioned_only,0,1,0.0
Cyril Augustus Power,Cyril Augustus Power,mentioned_only,0,1,0.0
D.F. Martyn,D.F. Martyn,mentioned_only,0,1,0.0
D.O. Masson,D.O. Masson,mentioned_only,0,1,0.0
David Bowman,David Bowman,mentioned_only,0,1,0.0
David Rivett,David Rivett,mentioned_only,0,1,0.0
Delme Forbes,Delme Forbes,mentioned_only,0,1,0.0
Don Hackett,Don Hackett,mentioned_only,0,1,0.0
Donald Tyerman,Donald Tyerman,mentioned_only,0,1,0.0
Douglas Wilkie,Douglas Wilkie,mentioned_only,0,2,0.00033433417318157627
Elisabeth Murdoch,Elisabeth Murdoch,mentioned_only,0,1,0.0
H.R. Marston,H.R. Marston,mentioned_only,0,1,0.0
Harry Geddes,Harry Geddes,mentioned_only,0,1,0.0
Herbert Brookes,Herbert Brookes,mentioned_only,0,1,0.0
Jack Fitzgerald,Jack Fitzgerald,mentioned_only,0,1,0.0
John Miles,John Miles,mentioned_only,0,1,0.0
Joy Saunders,Joy Saunders,mentioned_only,0,1,0.0
Ken May,Ken May,mentioned_only,0,1,0.0
Ken Rivett,Ken Rivett,mentioned_only,0,1,0.0
MS Acc10.061,MS Acc10.061,mentioned_only,0,1,0.0
Nan Rivett,Nan Rivett,mentioned_only,0,1,0.0
Nancy Summers,Nancy Summers,mentioned_only,0,1,0.0
Patricia Dunstan,Patricia Dunstan,mentioned_only,0,1,0.0
Rhyll Rivett,Rhyll Rivett,mentioned_only,0,1,0.0
Rita Dunstan,Rita Dunstan,mentioned_only,0,1,0.0
Robert Gilmore,Robert Gilmore,mentioned_only,0,1,0.0
Rohan Deakin Rivett,Rohan Deakin Rivett,mentioned_only,0,1,0.0
Rupert Max Stuart,Rupert Max Stuart,mentioned_only,0,1,0.0
Rupert Murdoch,Rupert Murdoch,mentioned_only,0,1,0.0
Rupert Stuart,Rupert Stuart,mentioned_only,0,1,0.0
Stella Rivett,Stella Rivett,mentioned_only,0,1,0.0
T.C. Bray,T.C. Bray,mentioned_only,0,2,0.0012560964461920978
Tom Dixon,Tom Dixon,mentioned_only,0,1,0.0
Albert Keesing,Albert Keesing,mentioned_only,0,1,0.0
John Bligh,John Bligh,mentioned_only,0,1,0.0
John Heyer,John Heyer,mentioned_only,0,1,0.0
Norman Talbot,Norman Talbot,mentioned_only,0,1,0.0
Robert Fitz Gerald,Robert Fitz Gerald,mentioned_only,0,1,0.0
Rose Browne,Rose Browne,mentioned_only,0,1,0.0
Thomas Alexander Browne,Thomas Alexander Browne,mentioned_only,0,2,0.00015761019693886564
Albin Eiger,Albin Eiger,mentioned_only,0,1,0.0
Dorothy Blewett,Dorothy Blewett,mentioned_only,0,1,0.0
Howard Mitcham,Howard Mitcham,mentioned_only,0,1,0.0
J.F. Shields,J.F. Shields,mentioned_only,0,1,0.0
John Symonds,John Symonds,mentioned_only,0,1,0.0
Marguerite Harris,Marguerite Harris,mentioned_only,0,1,0.0
Pat Flower,Pat Flower,mentioned_only,0,1,0.0
Philip Ward,Philip Ward,mentioned_only,0,1,0.0
Rigby Graham,Rigby Graham,mentioned_only,0,1,0.0
Rolf Henkl,Rolf Henkl,mentioned_only,0,1,0.0
Wilhelm Hiener,Wilhelm Hiener,mentioned_only,0,1,0.0
Ron J. Harrigan,Ron J. Harrigan,mentioned_only,0,1,0.0
Alan Tregaskis,Alan Tregaskis,mentioned_only,0,1,0.0
Claire O'Brien,Claire O'Brien,mentioned_only,0,1,0.0
Denise Levertov,Denise Levertov,mentioned_only,0,1,0.0
Elizabeth Marsh,Elizabeth Marsh,mentioned_only,0,1,0.0
Emeritus Fellowship,Emeritus Fellowship,mentioned_only,0,1,0.0
Geoffrey Bingham,Geoffrey Bingham,mentioned_only,0,1,0.0
Lady Casey,Lady Casey,mentioned_only,0,1,0.0
Robert Frost Prize,Robert Frost Prize,mentioned_only,0,2,0.0
Rosemary de Brissac Dobson,Rosemary de Brissac Dobson,mentioned_only,0,1,0.0
Rosemary de Brissac Dobson Bolton,Rosemary de Brissac Dobson Bolton,mentioned_only,0,1,0.0
Manning Clark House,Manning Clark House,mentioned_only,0,1,0.0
Alan Benjamin,Alan Benjamin,mentioned_only,0,1,0.0
Farrogoan H. Alwyn Lee,Farrogoan H. Alwyn Lee,mentioned_only,0,1,0.0
Files 1954-1972,Files 1954-1972,mentioned_only,0,1,0.0
Ian Mair,Ian Mair,mentioned_only,0,1,0.0
Rhodes Scholar,Rhodes Scholar,mentioned_only,0,1,0.0
John Drysdale,John Drysdale,mentioned_only,0,1,0.0
A. P. Fleming,A. P. Fleming,mentioned_only,0,1,0.0
Adolph S. Ochs,Adolph S. Ochs,mentioned_only,0,1,0.0
Gerald W. Johnson,Gerald W. Johnson,mentioned_only,0,1,0.0
St George,St George,mentioned_only,0,1,0.0
A. J. Rose,A. J. Rose,mentioned_only,0,1,0.0
Bernard Coles,Bernard Coles,mentioned_only,0,1,0.0
Betty Bowen,Betty Bowen,mentioned_only,0,1,0.0
Bruce Williams,Bruce Williams,mentioned_only,0,1,0.0
Betty Searle,Betty Searle,mentioned_only,0,1,0.0
David McKnight,David McKnight,mentioned_only,0,1,0.0
Jo Hawke,Jo Hawke,mentioned_only,0,1,0.0
Katherine Prentice,Katherine Prentice,mentioned_only,0,1,0.0
Ken Gott,Ken Gott,mentioned_only,0,1,0.0
Paul Stenhouse,Paul Stenhouse,mentioned_only,0,1,0.0
Ron Maxwell,Ron Maxwell,mentioned_only,0,1,0.0
Rowan Cahill,Rowan Cahill,mentioned_only,0,1,0.0
Rupert Ernest Lockwood,Rupert Ernest Lockwood,mentioned_only,0,1,0.0
Tas Bull,Tas Bull,mentioned_only,0,1,0.0
Veronica English,Veronica English,mentioned_only,0,1,0.0
Vic Bird,Vic Bird,mentioned_only,0,1,0.0
Russell Trood,Russell Trood,mentioned_only,0,1,0.0
A.E. Percival,A.E. Percival,mentioned_only,0,2,0.0
James Whitehand,James Whitehand,mentioned_only,0,1,0.0
Kathy Gaskin,Kathy Gaskin,mentioned_only,0,1,0.0
MS Acc04.264,MS Acc04.264,mentioned_only,0,1,0.0
Duncan Max Meldrum,Duncan Max Meldrum,mentioned_only,0,1,0.0
H.C. Robbins Landon,H.C. Robbins Landon,mentioned_only,0,1,0.0
John Gawsworth,John Gawsworth,mentioned_only,0,1,0.0
MS Acc04.245,MS Acc04.245,mentioned_only,0,1,0.0
Russell Ralph Foreman,Russell Ralph Foreman,mentioned_only,0,1,0.0
Ben Gascoigne,Ben Gascoigne,mentioned_only,0,1,0.0
Rosalie Gascoigne,Rosalie Gascoigne,mentioned_only,0,1,0.0
Sidney Charles Bartholomew,Sidney Charles Bartholomew,mentioned_only,0,1,0.0
Academia Scientiarum Mohyl-Mazepianiana Ukrainensis,Academia Scientiarum Mohyl-Mazepianiana Ukrainensis,mentioned_only,0,1,0.0
Mykola Bereza,Mykola Bereza,mentioned_only,0,1,0.0
Novyi Pokhid,Novyi Pokhid,mentioned_only,0,1,0.0
Stepan Radion,Stepan Radion,mentioned_only,0,1,0.0
Ukrainica Australiana,Ukrainica Australiana,mentioned_only,0,1,0.0
Doris Day,Doris Day,mentioned_only,0,1,0.0
Eena Dale Young,Eena Dale Young,mentioned_only,0,1,0.0
Lindsay Clinch,Lindsay Clinch,mentioned_only,0,1,0.0
Margaret Whitlam,Margaret Whitlam,mentioned_only,0,2,0.0015707186989049762
Sally Baker,Sally Baker,mentioned_only,0,1,0.0
Sidney J. Baker,Sidney J. Baker,mentioned_only,0,3,0.00015790926752129233
Chinese Dai,Chinese Dai,mentioned_only,0,1,0.0
Dale Sara Dowse,Dale Sara Dowse,mentioned_only,0,1,0.0
Lisa Fitch,Lisa Fitch,mentioned_only,0,1,0.0
Literary Awards 2006,Literary Awards 2006,mentioned_only,0,1,0.0
Margaret Throsby,Margaret Throsby,mentioned_only,0,1,0.0
Penny Pollitt,Penny Pollitt,mentioned_only,0,1,0.0
Alexander Dmitrievich,Alexander Dmitrievich,mentioned_only,0,1,0.0
Bendigo Art Gallery,Bendigo Art Gallery,mentioned_only,0,1,0.0
Bruno Leti,Bruno Leti,mentioned_only,0,1,0.0
Eva Breuer,Eva Breuer,mentioned_only,0,1,0.0
Helen Maxwell Gallery,Helen Maxwell Gallery,mentioned_only,0,1,0.0
Josef Lebovic,Josef Lebovic,mentioned_only,0,1,0.0
Leonard French,Leonard French,mentioned_only,0,1,0.0
Leonard Joel,Leonard Joel,mentioned_only,0,1,0.0
Nevill Drury,Nevill Drury,mentioned_only,0,1,0.0
Phyllis Boyd,Phyllis Boyd,mentioned_only,0,1,0.0
Dorothy Johnston,Dorothy Johnston,mentioned_only,0,1,0.0
Boxes 1-5,Boxes 1-5,mentioned_only,0,1,0.0
Library Award,Library Award,mentioned_only,0,1,0.0
Adolphe Schloesser,Adolphe Schloesser,mentioned_only,0,1,0.0
Carl Schloesser,Carl Schloesser,mentioned_only,0,1,0.0
Falk Schloesser,Falk Schloesser,mentioned_only,0,1,0.0
Robert Slessor,Robert Slessor,mentioned_only,0,1,0.0
A. H. Davis,A. H. Davis,mentioned_only,0,1,0.0
A.H. Davis,A.H. Davis,mentioned_only,0,3,0.0
Alfred Harford,Alfred Harford,mentioned_only,0,1,0.0
Arthur Davis,Arthur Davis,mentioned_only,0,1,0.0
Arthur Hoey Davis,Arthur Hoey Davis,mentioned_only,0,2,0.0
Christina Brodie,Christina Brodie,mentioned_only,0,1,0.0
Eric Davis,Eric Davis,mentioned_only,0,1,0.0
Maurice Chapman,Maurice Chapman,mentioned_only,0,1,0.0
Myda Lee - picture,Myda Lee - picture,mentioned_only,0,1,0.0
Mrs Allan,Mrs Allan,mentioned_only,0,1,0.0
Fellows of,Fellows of,mentioned_only,0,1,0.0
Sydney Morning Herald,Sydney Morning Herald,mentioned_only,0,1,0.0
The Gadfly,The Gadfly,mentioned_only,0,1,0.0
Stephen Lacey,Stephen Lacey,mentioned_only,0,1,0.0
Martin Long,Martin Long,mentioned_only,0,1,0.0
Raymond Southall,Raymond Southall,mentioned_only,0,1,0.0
Robert Hood,Robert Hood,mentioned_only,0,1,0.0
Steve Wright,Steve Wright,mentioned_only,0,1,0.0
Michael O'Connor,Michael O'Connor,mentioned_only,0,1,0.0
Norman Leslie,Norman Leslie,mentioned_only,0,1,0.0
Paul Playoust,Paul Playoust,mentioned_only,0,1,0.0
Peter Golding,Peter Golding,mentioned_only,0,1,0.0
Peter Robinson,Peter Robinson,mentioned_only,0,1,0.0
Ray McEwan,Ray McEwan,mentioned_only,0,1,0.0
"Wizard"" Smith","Wizard"" Smith",mentioned_only,0,1,0.0
Springbok Tour,Springbok Tour,mentioned_only,0,1,0.0
Joel Hayward,Joel Hayward,mentioned_only,0,1,0.0
Stuart Forbes,Stuart Forbes,mentioned_only,0,1,0.0
Arthur Burns,Arthur Burns,mentioned_only,0,1,0.0
David Cottrell,David Cottrell,mentioned_only,0,1,0.0
Ged Martin,Ged Martin,mentioned_only,0,1,0.0
Ian Donaldson,Ian Donaldson,mentioned_only,0,1,0.0
Janet McCalman,Janet McCalman,mentioned_only,0,1,0.0
Joan Allen,Joan Allen,mentioned_only,0,1,0.0
John Christopher,John Christopher,mentioned_only,0,1,0.0
John Hardy,John Hardy,mentioned_only,0,1,0.0
John LaNuaze,John LaNuaze,mentioned_only,0,1,0.0
Nicolas Jose,Nicolas Jose,mentioned_only,0,1,0.0
Rosemary Brissenden,Rosemary Brissenden,mentioned_only,0,1,0.0
Susan Margaret Magarey,Susan Margaret Magarey,mentioned_only,0,1,0.0
Maggie Tabberer,Maggie Tabberer,mentioned_only,0,1,0.0
Susan Jean Mitchell,Susan Jean Mitchell,mentioned_only,0,1,0.0
Ada Cambridge,Ada Cambridge,mentioned_only,0,1,0.0
Lady Newdigate Newdegate,Lady Newdigate Newdegate,mentioned_only,0,1,0.0
William Sharp,William Sharp,mentioned_only,0,1,0.0
Sydney Powell,Sydney Powell,mentioned_only,0,1,0.0
Thomas Arthur Guy,Thomas Arthur Guy,mentioned_only,0,1,0.0
Tom Hungerford,Tom Hungerford,mentioned_only,0,1,0.0
Tom) Hungerford,Tom) Hungerford,mentioned_only,0,1,0.0
Death Syndrome,Death Syndrome,mentioned_only,0,1,0.0
T.H. Prichard,T.H. Prichard,mentioned_only,0,1,0.0
Ernest Mander,Ernest Mander,mentioned_only,0,1,0.0
Frank Wilmot,Frank Wilmot,mentioned_only,0,1,0.0
Jim Devaney,Jim Devaney,mentioned_only,0,1,0.0
Bernard Hesling,Bernard Hesling,mentioned_only,0,1,0.0
Brian Johns,Brian Johns,mentioned_only,0,1,0.0
Frank Benier,Frank Benier,mentioned_only,0,1,0.0
Ian Jacoby,Ian Jacoby,mentioned_only,0,1,0.0
Robert Hughes,Robert Hughes,mentioned_only,0,1,0.0
Sylvia Lawson,Sylvia Lawson,mentioned_only,0,1,0.0
William McMahon Ball,William McMahon Ball,mentioned_only,0,1,0.0
Thomas Walter White,Thomas Walter White,mentioned_only,0,1,0.0
Alex Jameson,Alex Jameson,mentioned_only,0,1,0.0
George Swinburne,George Swinburne,mentioned_only,0,1,0.0
Hugh V. McKay,Hugh V. McKay,mentioned_only,0,1,0.0
R.R. Grundy,R.R. Grundy,mentioned_only,0,1,0.0
W.M. Hughes,W.M. Hughes,mentioned_only,0,1,0.0
Jessie Catherine Couvreur,Jessie Catherine Couvreur,mentioned_only,0,1,0.0
née Huybers,née Huybers,mentioned_only,0,1,0.0
Andrew W. Mellor,Andrew W. Mellor,mentioned_only,0,1,0.0
Contemporary Art History,Contemporary Art History,mentioned_only,0,1,0.0
Terence Edwin,Terence Edwin,mentioned_only,0,1,0.0
Terry Smith,Terry Smith,mentioned_only,0,1,0.0
Terry) Smith,Terry) Smith,mentioned_only,0,1,0.0
Edward Lord,Edward Lord,mentioned_only,0,1,0.0
Doreen Powell,Doreen Powell,mentioned_only,0,1,0.0
Enid Bach,Enid Bach,mentioned_only,0,1,0.0
Eva D. Spicer,Eva D. Spicer,mentioned_only,0,1,0.0
NLA MS 9353,NLA MS 9353,mentioned_only,0,1,0.0
Pamela Lewis,Pamela Lewis,mentioned_only,0,1,0.0
Peter Arnold,Peter Arnold,mentioned_only,0,1,0.0
Ronald Grieve,Ronald Grieve,mentioned_only,0,1,0.0
E.T. Quayle,E.T. Quayle,mentioned_only,0,1,0.0
Lensfield Rd,Lensfield Rd,mentioned_only,0,1,0.0
R.F. Scott,R.F. Scott,mentioned_only,0,1,0.0
Alice Springs,Alice Springs,mentioned_only,0,1,0.0
Jimmy Blacksmith,Jimmy Blacksmith,mentioned_only,0,2,0.0
Pine Gap,Pine Gap,mentioned_only,0,1,0.0
Steven Spielberg,Steven Spielberg,mentioned_only,0,1,0.0
Thomas Kenneally,Thomas Kenneally,mentioned_only,0,2,0.0
Thomas Michael Keneally,Thomas Michael Keneally,mentioned_only,0,1,0.0
Andrew Inglis Clark,Andrew Inglis Clark,mentioned_only,0,1,0.0
J.W. Bavin,J.W. Bavin,mentioned_only,0,1,0.0
John Gordon,John Gordon,mentioned_only,0,1,0.0
R. Muirhead Collins,R. Muirhead Collins,mentioned_only,0,1,0.0
Harold White Fellow,Harold White Fellow,mentioned_only,0,1,0.0
Peter Skrzynecki,Peter Skrzynecki,mentioned_only,0,1,0.0
Evan Whitton,Evan Whitton,mentioned_only,0,1,0.0
W.C. Wentworth,W.C. Wentworth,mentioned_only,0,1,0.0
Lockie Leonard,Lockie Leonard,mentioned_only,0,1,0.0
Timothy John,Timothy John,mentioned_only,0,1,0.0
Jeanne Jeffares,Jeanne Jeffares,mentioned_only,0,1,0.0
Pat Woolley,Pat Woolley,mentioned_only,0,1,0.0
Deutsche Welle,Deutsche Welle,mentioned_only,0,1,0.0
Georgina Beier,Georgina Beier,mentioned_only,0,1,0.0
Arthur Fadden,Arthur Fadden,mentioned_only,0,3,0.00016009363584642644
Don Aitken,Don Aitken,mentioned_only,0,1,0.0
Joseph Lyons,Joseph Lyons,mentioned_only,0,1,0.0
Lloyd George,Lloyd George,mentioned_only,0,1,0.0
Stanley Bruce,Stanley Bruce,mentioned_only,0,1,0.0
Adam Lindsay Gordon,Adam Lindsay Gordon,mentioned_only,0,1,0.0
C. Hartley Grattan,C. Hartley Grattan,mentioned_only,0,1,0.0
Edward Vivian,Edward Vivian,mentioned_only,0,2,0.0
H. Higgins,H. Higgins,mentioned_only,0,1,0.0
H.B. Higgins,H.B. Higgins,mentioned_only,0,1,0.0
M.B. Higgins,M.B. Higgins,mentioned_only,0,1,0.0
Mrs J. Higgins,Mrs J. Higgins,mentioned_only,0,1,0.0
Rann Daly,Rann Daly,mentioned_only,0,2,0.0
Vivian B. Smith,Vivian B. Smith,mentioned_only,0,1,0.0
Marie Hyde,Marie Hyde,mentioned_only,0,1,0.0
Eve Abbey,Eve Abbey,mentioned_only,0,1,0.0
Anne Marie Stadler,Anne Marie Stadler,mentioned_only,0,1,0.0
R.B. Farrell,R.B. Farrell,mentioned_only,0,1,0.0
Christopher Wallace-Crabb,Christopher Wallace-Crabb,mentioned_only,0,1,0.0
Black Robinson,Black Robinson,mentioned_only,0,1,0.0
George Augustus Robinson,George Augustus Robinson,mentioned_only,0,1,0.0
Queen Trucanini,Queen Trucanini,mentioned_only,0,1,0.0
Vivienne Rae-Ellis,Vivienne Rae-Ellis,mentioned_only,0,1,0.0
William Ernest Hotchkiss,William Ernest Hotchkiss,mentioned_only,0,1,0.0
Andrew Carnegie,Andrew Carnegie,mentioned_only,0,2,0.0
Arthur Wellesley,Arthur Wellesley,mentioned_only,0,1,0.0
Byram Mansell,Byram Mansell,mentioned_only,0,1,0.0
Charles Dicken,Charles Dicken,mentioned_only,0,1,0.0
Edward Bulwer,Edward Bulwer,mentioned_only,0,1,0.0
Eliza O'Connell,Eliza O'Connell,mentioned_only,0,1,0.0
Farmer Whyte,Farmer Whyte,mentioned_only,0,2,0.0
G.B. Lord Rodney,G.B. Lord Rodney,mentioned_only,0,1,0.0
George III,George III,mentioned_only,0,1,0.0
Henry Irving,Henry Irving,mentioned_only,0,1,0.0
J. Kaines,J. Kaines,mentioned_only,0,1,0.0
J.H. Leigh Hunt,J.H. Leigh Hunt,mentioned_only,0,1,0.0
James B. Rudd,James B. Rudd,mentioned_only,0,1,0.0
James Bryce,James Bryce,mentioned_only,0,1,0.0
Jim Taylor,Jim Taylor,mentioned_only,0,1,0.0
John Walker,John Walker,mentioned_only,0,1,0.0
Lytton Dickens,Lytton Dickens,mentioned_only,0,1,0.0
Maria Kuhn,Maria Kuhn,mentioned_only,0,1,0.0
Reginald F.D. Palgrave,Reginald F.D. Palgrave,mentioned_only,0,1,0.0
Robert Louis Stevenson,Robert Louis Stevenson,mentioned_only,0,1,0.0
Sophie Dumaresq,Sophie Dumaresq,mentioned_only,0,1,0.0
T.H. Williams,T.H. Williams,mentioned_only,0,1,0.0
Thomas Carlyle,Thomas Carlyle,mentioned_only,0,1,0.0
Thomas Edison,Thomas Edison,mentioned_only,0,2,0.0
Victor Daley,Victor Daley,mentioned_only,0,1,0.0
W. Farmer Whyte,W. Farmer Whyte,mentioned_only,0,1,0.0
Walter Scott,Walter Scott,mentioned_only,0,1,0.0
William Clarke,William Clarke,mentioned_only,0,1,0.0
William Hughes,William Hughes,mentioned_only,0,2,0.0
memoria del,memoria del,mentioned_only,0,1,0.0
W. H. Traill,W. H. Traill,mentioned_only,0,1,0.0
Thomas Hardy,Thomas Hardy,mentioned_only,0,1,0.0
Walter Turner,Walter Turner,mentioned_only,0,1,0.0
A. Macmillan,A. Macmillan,mentioned_only,0,1,0.0
Alex Zarnam,Alex Zarnam,mentioned_only,0,1,0.0
Alfred Taylor,Alfred Taylor,mentioned_only,0,1,0.0
C.J. Harding,C.J. Harding,mentioned_only,0,1,0.0
Caroline White,Caroline White,mentioned_only,0,1,0.0
E.B. Watson,E.B. Watson,mentioned_only,0,1,0.0
Francis Gibson,Francis Gibson,mentioned_only,0,1,0.0
Garth Wilkinson,Garth Wilkinson,mentioned_only,0,1,0.0
George Edmondsons,George Edmondsons,mentioned_only,0,1,0.0
H.B. Adams,H.B. Adams,mentioned_only,0,1,0.0
H.B. Zolman,H.B. Zolman,mentioned_only,0,1,0.0
H.S. King,H.S. King,mentioned_only,0,1,0.0
Henry Rushner,Henry Rushner,mentioned_only,0,1,0.0
Hugh Williams,Hugh Williams,mentioned_only,0,1,0.0
J. Richmond,J. Richmond,mentioned_only,0,1,0.0
J.M. Moir,J.M. Moir,mentioned_only,0,1,0.0
James Watson,James Watson,mentioned_only,0,1,0.0
Jane Smith,Jane Smith,mentioned_only,0,1,0.0
Laura Linton,Laura Linton,mentioned_only,0,1,0.0
Louthward Smith,Louthward Smith,mentioned_only,0,1,0.0
Mary Linton,Mary Linton,mentioned_only,0,1,0.0
